dataset,prediction,ground_truth
svdb_802,"['OmniAnomaly', 'PCA', 'USAD', 'IForest', 'TimesNet', 'CNN', 'ALLM4TS', 'EIF', 'KMeansAD', 'OFA', 'TranAD', 'LSTMAD', 'FITS', 'HBOS', 'MCD', 'OCSVM', 'RobustPCA', 'CBLOF', 'LOF', 'KNN', 'COPOD', 'Donut', 'AutoEncoder', 'AnomalyTransformer']","['OFA', 'PCA', 'OmniAnomaly', 'ALLM4TS', 'CNN', 'LSTMAD', 'TimesNet', 'USAD', 'Donut', 'TranAD', 'FITS', 'IForest', 'KMeansAD', 'MCD', 'OCSVM', 'KNN', 'LOF', 'AutoEncoder', 'HBOS', 'COPOD', 'AnomalyTransformer', 'CBLOF', 'EIF', 'RobustPCA']"
svdb_803,"['OmniAnomaly', 'PCA', 'IForest', 'ALLM4TS', 'USAD', 'CNN', 'TimesNet', 'TranAD', 'OFA', 'EIF', 'OCSVM', 'FITS', 'KMeansAD', 'LSTMAD', 'CBLOF', 'HBOS', 'KNN', 'RobustPCA', 'MCD', 'COPOD', 'Donut', 'LOF', 'AutoEncoder', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'ALLM4TS', 'OFA', 'CNN', 'LSTMAD', 'IForest', 'FITS', 'AnomalyTransformer', 'USAD', 'TranAD', 'Donut', 'TimesNet', 'MCD', 'KMeansAD', 'OCSVM', 'EIF', 'AutoEncoder', 'HBOS', 'LOF', 'KNN', 'COPOD', 'RobustPCA', 'CBLOF']"
svdb_804,"['PCA', 'OmniAnomaly', 'USAD', 'IForest', 'CNN', 'EIF', 'TimesNet', 'KMeansAD', 'ALLM4TS', 'TranAD', 'HBOS', 'OCSVM', 'MCD', 'FITS', 'OFA', 'CBLOF', 'LSTMAD', 'RobustPCA', 'KNN', 'LOF', 'COPOD', 'Donut', 'AutoEncoder', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'OFA', 'ALLM4TS', 'IForest', 'CNN', 'TimesNet', 'LSTMAD', 'USAD', 'TranAD', 'FITS', 'Donut', 'MCD', 'COPOD', 'OCSVM', 'HBOS', 'AutoEncoder', 'RobustPCA', 'EIF', 'AnomalyTransformer', 'KMeansAD', 'KNN', 'LOF', 'CBLOF']"
svdb_805,"['OmniAnomaly', 'PCA', 'USAD', 'IForest', 'KMeansAD', 'TranAD', 'CNN', 'EIF', 'TimesNet', 'MCD', 'HBOS', 'ALLM4TS', 'OCSVM', 'LSTMAD', 'CBLOF', 'FITS', 'RobustPCA', 'OFA', 'LOF', 'KNN', 'COPOD', 'Donut', 'AutoEncoder', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'OFA', 'ALLM4TS', 'CNN', 'LSTMAD', 'IForest', 'TimesNet', 'USAD', 'FITS', 'TranAD', 'Donut', 'RobustPCA', 'KMeansAD', 'MCD', 'OCSVM', 'COPOD', 'HBOS', 'AutoEncoder', 'EIF', 'LOF', 'KNN', 'AnomalyTransformer', 'CBLOF']"
svdb_806,"['IForest', 'OmniAnomaly', 'PCA', 'USAD', 'TranAD', 'OCSVM', 'KMeansAD', 'ALLM4TS', 'CNN', 'TimesNet', 'EIF', 'HBOS', 'FITS', 'MCD', 'RobustPCA', 'LSTMAD', 'LOF', 'CBLOF', 'OFA', 'COPOD', 'KNN', 'Donut', 'AutoEncoder', 'AnomalyTransformer']","['OFA', 'IForest', 'LSTMAD', 'KMeansAD', 'CNN', 'TimesNet', 'FITS', 'RobustPCA', 'TranAD', 'ALLM4TS', 'COPOD', 'EIF', 'MCD', 'USAD', 'Donut', 'OCSVM', 'HBOS', 'AutoEncoder', 'CBLOF', 'OmniAnomaly', 'PCA', 'LOF', 'KNN', 'AnomalyTransformer']"
svdb_807,"['OmniAnomaly', 'IForest', 'PCA', 'ALLM4TS', 'CNN', 'USAD', 'TimesNet', 'KMeansAD', 'OFA', 'TranAD', 'OCSVM', 'FITS', 'LSTMAD', 'EIF', 'CBLOF', 'RobustPCA', 'Donut', 'HBOS', 'MCD', 'KNN', 'COPOD', 'LOF', 'AnomalyTransformer', 'AutoEncoder']","['IForest', 'PCA', 'OmniAnomaly', 'OFA', 'Donut', 'AnomalyTransformer', 'FITS', 'CNN', 'KNN', 'LOF', 'CBLOF', 'OCSVM', 'HBOS', 'AutoEncoder', 'COPOD', 'MCD', 'ALLM4TS', 'EIF', 'RobustPCA', 'TranAD', 'LSTMAD', 'USAD', 'KMeansAD', 'TimesNet']"
svdb_808,"['OmniAnomaly', 'IForest', 'PCA', 'USAD', 'CNN', 'ALLM4TS', 'TranAD', 'TimesNet', 'KMeansAD', 'OCSVM', 'OFA', 'LSTMAD', 'FITS', 'EIF', 'MCD', 'CBLOF', 'HBOS', 'RobustPCA', 'LOF', 'KNN', 'Donut', 'COPOD', 'AnomalyTransformer', 'AutoEncoder']","['OFA', 'PCA', 'OmniAnomaly', 'ALLM4TS', 'CNN', 'LSTMAD', 'TimesNet', 'USAD', 'IForest', 'TranAD', 'Donut', 'FITS', 'KMeansAD', 'RobustPCA', 'EIF', 'LOF', 'KNN', 'AnomalyTransformer', 'COPOD', 'OCSVM', 'AutoEncoder', 'HBOS', 'MCD', 'CBLOF']"
svdb_809,"['OmniAnomaly', 'PCA', 'IForest', 'USAD', 'CNN', 'TimesNet', 'ALLM4TS', 'KMeansAD', 'TranAD', 'EIF', 'OFA', 'FITS', 'OCSVM', 'LSTMAD', 'HBOS', 'MCD', 'RobustPCA', 'CBLOF', 'KNN', 'LOF', 'Donut', 'COPOD', 'AutoEncoder', 'AnomalyTransformer']","['OFA', 'PCA', 'OmniAnomaly', 'ALLM4TS', 'IForest', 'CNN', 'LSTMAD', 'KMeansAD', 'TimesNet', 'FITS', 'USAD', 'Donut', 'TranAD', 'RobustPCA', 'MCD', 'COPOD', 'CBLOF', 'OCSVM', 'HBOS', 'AutoEncoder', 'EIF', 'LOF', 'AnomalyTransformer', 'KNN']"
svdb_810,"['OmniAnomaly', 'PCA', 'IForest', 'USAD', 'CNN', 'ALLM4TS', 'EIF', 'TranAD', 'KMeansAD', 'TimesNet', 'OCSVM', 'FITS', 'OFA', 'CBLOF', 'HBOS', 'LSTMAD', 'MCD', 'KNN', 'RobustPCA', 'Donut', 'COPOD', 'LOF', 'AutoEncoder', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'ALLM4TS', 'OFA', 'CNN', 'LSTMAD', 'USAD', 'RobustPCA', 'TranAD', 'Donut', 'TimesNet', 'FITS', 'IForest', 'KMeansAD', 'MCD', 'COPOD', 'EIF', 'OCSVM', 'HBOS', 'AutoEncoder', 'AnomalyTransformer', 'KNN', 'LOF', 'CBLOF']"
svdb_811,"['ALLM4TS', 'OmniAnomaly', 'CNN', 'PCA', 'IForest', 'OFA', 'TimesNet', 'USAD', 'FITS', 'LSTMAD', 'KMeansAD', 'EIF', 'Donut', 'OCSVM', 'CBLOF', 'TranAD', 'RobustPCA', 'KNN', 'HBOS', 'COPOD', 'MCD', 'LOF', 'AnomalyTransformer', 'AutoEncoder']","['OFA', 'ALLM4TS', 'CNN', 'OmniAnomaly', 'PCA', 'LSTMAD', 'USAD', 'TranAD', 'IForest', 'Donut', 'TimesNet', 'KMeansAD', 'FITS', 'AnomalyTransformer', 'OCSVM', 'MCD', 'CBLOF', 'AutoEncoder', 'HBOS', 'LOF', 'KNN', 'COPOD', 'RobustPCA', 'EIF']"
svdb_812,"['OmniAnomaly', 'PCA', 'USAD', 'IForest', 'CNN', 'EIF', 'TranAD', 'TimesNet', 'KMeansAD', 'HBOS', 'ALLM4TS', 'OCSVM', 'MCD', 'CBLOF', 'FITS', 'KNN', 'OFA', 'LSTMAD', 'LOF', 'RobustPCA', 'COPOD', 'Donut', 'AutoEncoder', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'OFA', 'ALLM4TS', 'CNN', 'LSTMAD', 'IForest', 'KMeansAD', 'TimesNet', 'USAD', 'TranAD', 'Donut', 'FITS', 'RobustPCA', 'COPOD', 'MCD', 'EIF', 'OCSVM', 'HBOS', 'AutoEncoder', 'AnomalyTransformer', 'LOF', 'KNN', 'CBLOF']"
svdb_820,"['OmniAnomaly', 'PCA', 'IForest', 'USAD', 'KMeansAD', 'CNN', 'ALLM4TS', 'TranAD', 'TimesNet', 'EIF', 'OFA', 'FITS', 'MCD', 'OCSVM', 'LSTMAD', 'CBLOF', 'HBOS', 'RobustPCA', 'KNN', 'Donut', 'COPOD', 'LOF', 'AnomalyTransformer', 'AutoEncoder']","['PCA', 'OmniAnomaly', 'IForest', 'OFA', 'FITS', 'CNN', 'LSTMAD', 'KMeansAD', 'AnomalyTransformer', 'ALLM4TS', 'MCD', 'COPOD', 'TimesNet', 'USAD', 'CBLOF', 'OCSVM', 'HBOS', 'AutoEncoder', 'TranAD', 'RobustPCA', 'EIF', 'Donut', 'LOF', 'KNN']"
svdb_821,"['OmniAnomaly', 'PCA', 'USAD', 'IForest', 'KMeansAD', 'CNN', 'TimesNet', 'ALLM4TS', 'EIF', 'TranAD', 'OFA', 'MCD', 'LSTMAD', 'CBLOF', 'HBOS', 'FITS', 'OCSVM', 'RobustPCA', 'KNN', 'COPOD', 'Donut', 'LOF', 'AnomalyTransformer', 'AutoEncoder']","['PCA', 'OmniAnomaly', 'CNN', 'IForest', 'FITS', 'LSTMAD', 'TimesNet', 'USAD', 'TranAD', 'RobustPCA', 'OCSVM', 'MCD', 'HBOS', 'AutoEncoder', 'LOF', 'KNN', 'COPOD', 'AnomalyTransformer', 'CBLOF', 'KMeansAD', 'OFA', 'EIF', 'Donut', 'ALLM4TS']"
svdb_822,"['OmniAnomaly', 'IForest', 'USAD', 'PCA', 'TimesNet', 'CNN', 'KMeansAD', 'EIF', 'TranAD', 'OCSVM', 'OFA', 'ALLM4TS', 'MCD', 'HBOS', 'FITS', 'CBLOF', 'LSTMAD', 'LOF', 'KNN', 'RobustPCA', 'AutoEncoder', 'COPOD', 'Donut', 'AnomalyTransformer']","['OFA', 'PCA', 'OmniAnomaly', 'KMeansAD', 'RobustPCA', 'EIF', 'FITS', 'Donut', 'AnomalyTransformer', 'LOF', 'KNN', 'CBLOF', 'TimesNet', 'HBOS', 'AutoEncoder', 'COPOD', 'OCSVM', 'MCD', 'ALLM4TS', 'TranAD', 'USAD', 'IForest', 'LSTMAD', 'CNN']"
svdb_823,"['OmniAnomaly', 'IForest', 'PCA', 'TimesNet', 'ALLM4TS', 'OFA', 'CNN', 'USAD', 'TranAD', 'FITS', 'KMeansAD', 'LSTMAD', 'EIF', 'OCSVM', 'RobustPCA', 'HBOS', 'CBLOF', 'KNN', 'LOF', 'Donut', 'MCD', 'COPOD', 'AutoEncoder', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'IForest', 'FITS', 'TimesNet', 'CNN', 'USAD', 'TranAD', 'Donut', 'ALLM4TS', 'LSTMAD', 'KMeansAD', 'MCD', 'RobustPCA', 'OCSVM', 'COPOD', 'HBOS', 'AutoEncoder', 'CBLOF', 'AnomalyTransformer', 'LOF', 'KNN', 'EIF', 'OFA']"
svdb_824,"['TimesNet', 'IForest', 'OmniAnomaly', 'PCA', 'CNN', 'OFA', 'USAD', 'ALLM4TS', 'KMeansAD', 'LSTMAD', 'EIF', 'FITS', 'MCD', 'TranAD', 'RobustPCA', 'OCSVM', 'CBLOF', 'KNN', 'LOF', 'Donut', 'HBOS', 'COPOD', 'AutoEncoder', 'AnomalyTransformer']","['OFA', 'TimesNet', 'PCA', 'OmniAnomaly', 'IForest', 'KMeansAD', 'FITS', 'LSTMAD', 'CNN', 'COPOD', 'CBLOF', 'MCD', 'EIF', 'HBOS', 'AutoEncoder', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'USAD', 'Donut', 'AnomalyTransformer', 'KNN', 'LOF', 'TranAD']"
svdb_825,"['ALLM4TS', 'OFA', 'CNN', 'TimesNet', 'OmniAnomaly', 'PCA', 'IForest', 'KMeansAD', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'EIF', 'Donut', 'CBLOF', 'OCSVM', 'RobustPCA', 'HBOS', 'MCD', 'KNN', 'COPOD', 'LOF', 'AnomalyTransformer', 'AutoEncoder']","['CNN', 'FITS', 'LSTMAD', 'PCA', 'OmniAnomaly', 'OFA', 'AnomalyTransformer', 'ALLM4TS', 'TranAD', 'USAD', 'LOF', 'KNN', 'OCSVM', 'HBOS', 'AutoEncoder', 'CBLOF', 'MCD', 'RobustPCA', 'COPOD', 'TimesNet', 'IForest', 'EIF', 'Donut', 'KMeansAD']"
svdb_826,"['OmniAnomaly', 'PCA', 'CNN', 'TimesNet', 'IForest', 'USAD', 'ALLM4TS', 'OFA', 'KMeansAD', 'LSTMAD', 'EIF', 'TranAD', 'FITS', 'MCD', 'CBLOF', 'RobustPCA', 'OCSVM', 'HBOS', 'Donut', 'KNN', 'LOF', 'COPOD', 'AnomalyTransformer', 'AutoEncoder']","['OmniAnomaly', 'PCA', 'FITS', 'CNN', 'LSTMAD', 'ALLM4TS', 'OFA', 'TranAD', 'Donut', 'IForest', 'USAD', 'RobustPCA', 'TimesNet', 'AnomalyTransformer', 'EIF', 'COPOD', 'LOF', 'KNN', 'OCSVM', 'AutoEncoder', 'HBOS', 'MCD', 'KMeansAD', 'CBLOF']"
svdb_827,"['ALLM4TS', 'OFA', 'OmniAnomaly', 'CNN', 'CBLOF', 'Donut', 'KMeansAD', 'EIF', 'PCA', 'FITS', 'IForest', 'TimesNet', 'USAD', 'KNN', 'HBOS', 'OCSVM', 'TranAD', 'COPOD', 'RobustPCA', 'LSTMAD', 'LOF', 'MCD', 'AnomalyTransformer', 'AutoEncoder']","['PCA', 'OmniAnomaly', 'IForest', 'CNN', 'OFA', 'RobustPCA', 'LSTMAD', 'Donut', 'MCD', 'OCSVM', 'FITS', 'COPOD', 'HBOS', 'AutoEncoder', 'AnomalyTransformer', 'KMeansAD', 'EIF', 'ALLM4TS', 'LOF', 'KNN', 'CBLOF', 'TranAD', 'USAD', 'TimesNet']"
svdb_828,"['OmniAnomaly', 'PCA', 'CNN', 'IForest', 'TimesNet', 'USAD', 'EIF', 'ALLM4TS', 'OFA', 'KMeansAD', 'FITS', 'TranAD', 'LSTMAD', 'OCSVM', 'CBLOF', 'MCD', 'HBOS', 'RobustPCA', 'Donut', 'KNN', 'COPOD', 'LOF', 'AutoEncoder', 'AnomalyTransformer']","['OFA', 'ALLM4TS', 'OmniAnomaly', 'PCA', 'CNN', 'LSTMAD', 'KMeansAD', 'TimesNet', 'USAD', 'TranAD', 'FITS', 'Donut', 'IForest', 'RobustPCA', 'EIF', 'CBLOF', 'COPOD', 'MCD', 'HBOS', 'AutoEncoder', 'OCSVM', 'AnomalyTransformer', 'KNN', 'LOF']"
svdb_829,"['ALLM4TS', 'PCA', 'CNN', 'OmniAnomaly', 'EIF', 'KMeansAD', 'TimesNet', 'OFA', 'USAD', 'IForest', 'CBLOF', 'FITS', 'TranAD', 'HBOS', 'Donut', 'OCSVM', 'LSTMAD', 'RobustPCA', 'COPOD', 'KNN', 'LOF', 'MCD', 'AnomalyTransformer', 'AutoEncoder']","['OmniAnomaly', 'PCA', 'Donut', 'ALLM4TS', 'FITS', 'TranAD', 'IForest', 'USAD', 'TimesNet', 'OFA', 'LSTMAD', 'CNN', 'AutoEncoder', 'OCSVM', 'MCD', 'HBOS', 'COPOD', 'CBLOF', 'AnomalyTransformer', 'LOF', 'KNN', 'RobustPCA', 'EIF', 'KMeansAD']"
svdb_840,"['OmniAnomaly', 'TimesNet', 'IForest', 'PCA', 'CNN', 'OFA', 'ALLM4TS', 'USAD', 'LSTMAD', 'FITS', 'EIF', 'TranAD', 'KMeansAD', 'OCSVM', 'CBLOF', 'HBOS', 'RobustPCA', 'Donut', 'KNN', 'MCD', 'LOF', 'COPOD', 'AutoEncoder', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'OFA', 'IForest', 'CNN', 'ALLM4TS', 'LSTMAD', 'FITS', 'TimesNet', 'USAD', 'Donut', 'TranAD', 'KMeansAD', 'CBLOF', 'MCD', 'AnomalyTransformer', 'OCSVM', 'KNN', 'LOF', 'COPOD', 'AutoEncoder', 'HBOS', 'EIF', 'RobustPCA']"
svdb_841,"['ALLM4TS', 'OFA', 'TimesNet', 'CNN', 'OmniAnomaly', 'PCA', 'IForest', 'USAD', 'KMeansAD', 'LSTMAD', 'FITS', 'EIF', 'TranAD', 'Donut', 'OCSVM', 'CBLOF', 'RobustPCA', 'HBOS', 'KNN', 'LOF', 'COPOD', 'MCD', 'AutoEncoder', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'OFA', 'ALLM4TS', 'TimesNet', 'CNN', 'LSTMAD', 'AnomalyTransformer', 'IForest', 'FITS', 'RobustPCA', 'USAD', 'EIF', 'COPOD', 'CBLOF', 'LOF', 'KNN', 'HBOS', 'AutoEncoder', 'OCSVM', 'MCD', 'Donut', 'KMeansAD', 'TranAD']"
svdb_842,"['OmniAnomaly', 'PCA', 'IForest', 'CNN', 'TimesNet', 'ALLM4TS', 'USAD', 'OFA', 'KMeansAD', 'LSTMAD', 'FITS', 'TranAD', 'EIF', 'OCSVM', 'CBLOF', 'MCD', 'Donut', 'RobustPCA', 'HBOS', 'LOF', 'KNN', 'COPOD', 'AnomalyTransformer', 'AutoEncoder']","['OFA', 'LSTMAD', 'KMeansAD', 'PCA', 'OmniAnomaly', 'IForest', 'CNN', 'FITS', 'TimesNet', 'Donut', 'ALLM4TS', 'USAD', 'CBLOF', 'COPOD', 'MCD', 'TranAD', 'AutoEncoder', 'HBOS', 'OCSVM', 'RobustPCA', 'AnomalyTransformer', 'EIF', 'KNN', 'LOF']"
svdb_843,"['OmniAnomaly', 'PCA', 'USAD', 'IForest', 'TimesNet', 'CNN', 'EIF', 'KMeansAD', 'MCD', 'OFA', 'LSTMAD', 'TranAD', 'ALLM4TS', 'HBOS', 'FITS', 'OCSVM', 'LOF', 'CBLOF', 'RobustPCA', 'KNN', 'COPOD', 'Donut', 'AutoEncoder', 'AnomalyTransformer']","['OFA', 'LSTMAD', 'TimesNet', 'Donut', 'PCA', 'OmniAnomaly', 'CNN', 'KMeansAD', 'TranAD', 'FITS', 'USAD', 'ALLM4TS', 'IForest', 'COPOD', 'MCD', 'EIF', 'AnomalyTransformer', 'OCSVM', 'AutoEncoder', 'HBOS', 'LOF', 'KNN', 'CBLOF', 'RobustPCA']"
svdb_844,"['OmniAnomaly', 'PCA', 'ALLM4TS', 'CNN', 'OFA', 'TimesNet', 'IForest', 'USAD', 'EIF', 'KMeansAD', 'FITS', 'CBLOF', 'TranAD', 'LSTMAD', 'OCSVM', 'HBOS', 'KNN', 'Donut', 'RobustPCA', 'COPOD', 'MCD', 'LOF', 'AnomalyTransformer', 'AutoEncoder']","['OFA', 'PCA', 'OmniAnomaly', 'CNN', 'ALLM4TS', 'LSTMAD', 'KMeansAD', 'IForest', 'TimesNet', 'COPOD', 'MCD', 'CBLOF', 'FITS', 'USAD', 'EIF', 'HBOS', 'OCSVM', 'AutoEncoder', 'RobustPCA', 'TranAD', 'Donut', 'AnomalyTransformer', 'KNN', 'LOF']"
svdb_845,"['OmniAnomaly', 'PCA', 'USAD', 'CNN', 'IForest', 'ALLM4TS', 'TimesNet', 'EIF', 'KMeansAD', 'TranAD', 'OFA', 'OCSVM', 'FITS', 'CBLOF', 'LSTMAD', 'MCD', 'HBOS', 'Donut', 'KNN', 'RobustPCA', 'COPOD', 'LOF', 'AutoEncoder', 'AnomalyTransformer']","['OFA', 'KMeansAD', 'IForest', 'ALLM4TS', 'LSTMAD', 'OmniAnomaly', 'PCA', 'CNN', 'FITS', 'TimesNet', 'MCD', 'Donut', 'COPOD', 'EIF', 'USAD', 'OCSVM', 'HBOS', 'AutoEncoder', 'TranAD', 'LOF', 'KNN', 'AnomalyTransformer', 'CBLOF', 'RobustPCA']"
svdb_846,"['OmniAnomaly', 'PCA', 'IForest', 'USAD', 'CNN', 'TranAD', 'TimesNet', 'KMeansAD', 'MCD', 'EIF', 'OCSVM', 'HBOS', 'ALLM4TS', 'FITS', 'LSTMAD', 'OFA', 'RobustPCA', 'CBLOF', 'LOF', 'KNN', 'COPOD', 'AutoEncoder', 'Donut', 'AnomalyTransformer']","['OFA', 'ALLM4TS', 'KMeansAD', 'PCA', 'OmniAnomaly', 'MCD', 'HBOS', 'AutoEncoder', 'OCSVM', 'LSTMAD', 'COPOD', 'FITS', 'Donut', 'CNN', 'KNN', 'LOF', 'EIF', 'AnomalyTransformer', 'USAD', 'CBLOF', 'TranAD', 'RobustPCA', 'IForest', 'TimesNet']"
svdb_847,"['OmniAnomaly', 'PCA', 'IForest', 'USAD', 'CNN', 'TimesNet', 'KMeansAD', 'TranAD', 'ALLM4TS', 'EIF', 'MCD', 'FITS', 'OFA', 'LSTMAD', 'OCSVM', 'HBOS', 'CBLOF', 'RobustPCA', 'KNN', 'COPOD', 'LOF', 'Donut', 'AutoEncoder', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'OFA', 'ALLM4TS', 'IForest', 'CNN', 'LSTMAD', 'KMeansAD', 'USAD', 'AnomalyTransformer', 'TranAD', 'Donut', 'FITS', 'TimesNet', 'RobustPCA', 'COPOD', 'CBLOF', 'MCD', 'OCSVM', 'AutoEncoder', 'HBOS', 'EIF', 'KNN', 'LOF']"
svdb_848,"['OmniAnomaly', 'PCA', 'IForest', 'USAD', 'ALLM4TS', 'CNN', 'TimesNet', 'KMeansAD', 'TranAD', 'OFA', 'FITS', 'EIF', 'LSTMAD', 'OCSVM', 'HBOS', 'RobustPCA', 'CBLOF', 'MCD', 'COPOD', 'KNN', 'LOF', 'Donut', 'AnomalyTransformer', 'AutoEncoder']","['KMeansAD', 'PCA', 'OmniAnomaly', 'IForest', 'OFA', 'USAD', 'ALLM4TS', 'CNN', 'TranAD', 'MCD', 'TimesNet', 'COPOD', 'LSTMAD', 'AutoEncoder', 'HBOS', 'OCSVM', 'EIF', 'Donut', 'RobustPCA', 'LOF', 'KNN', 'AnomalyTransformer', 'CBLOF', 'FITS']"
svdb_849,"['IForest', 'OmniAnomaly', 'PCA', 'USAD', 'TimesNet', 'MCD', 'CNN', 'KMeansAD', 'EIF', 'LSTMAD', 'LOF', 'TranAD', 'HBOS', 'OFA', 'OCSVM', 'RobustPCA', 'FITS', 'AutoEncoder', 'ALLM4TS', 'COPOD', 'KNN', 'CBLOF', 'Donut', 'AnomalyTransformer']","['OFA', 'ALLM4TS', 'PCA', 'OmniAnomaly', 'CNN', 'LSTMAD', 'TimesNet', 'FITS', 'KMeansAD', 'USAD', 'Donut', 'TranAD', 'IForest', 'CBLOF', 'OCSVM', 'MCD', 'HBOS', 'AutoEncoder', 'COPOD', 'RobustPCA', 'KNN', 'LOF', 'AnomalyTransformer', 'EIF']"
svdb_850,"['OmniAnomaly', 'IForest', 'PCA', 'USAD', 'CNN', 'ALLM4TS', 'TimesNet', 'KMeansAD', 'TranAD', 'OFA', 'EIF', 'OCSVM', 'MCD', 'FITS', 'LSTMAD', 'CBLOF', 'HBOS', 'RobustPCA', 'KNN', 'Donut', 'COPOD', 'LOF', 'AutoEncoder', 'AnomalyTransformer']","['OFA', 'OmniAnomaly', 'PCA', 'LSTMAD', 'CNN', 'IForest', 'RobustPCA', 'KMeansAD', 'ALLM4TS', 'Donut', 'USAD', 'FITS', 'TranAD', 'TimesNet', 'COPOD', 'MCD', 'CBLOF', 'OCSVM', 'HBOS', 'AutoEncoder', 'AnomalyTransformer', 'LOF', 'KNN', 'EIF']"
svdb_851,"['OmniAnomaly', 'PCA', 'USAD', 'IForest', 'TimesNet', 'CNN', 'KMeansAD', 'ALLM4TS', 'OFA', 'EIF', 'TranAD', 'LSTMAD', 'MCD', 'FITS', 'HBOS', 'RobustPCA', 'OCSVM', 'CBLOF', 'LOF', 'COPOD', 'Donut', 'KNN', 'AutoEncoder', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'ALLM4TS', 'OFA', 'CNN', 'TimesNet', 'FITS', 'RobustPCA', 'USAD', 'TranAD', 'LSTMAD', 'Donut', 'IForest', 'COPOD', 'MCD', 'OCSVM', 'HBOS', 'AutoEncoder', 'AnomalyTransformer', 'EIF', 'LOF', 'KNN', 'CBLOF', 'KMeansAD']"
svdb_852,"['IForest', 'OmniAnomaly', 'PCA', 'USAD', 'CNN', 'TimesNet', 'ALLM4TS', 'OFA', 'EIF', 'KMeansAD', 'OCSVM', 'TranAD', 'FITS', 'LSTMAD', 'HBOS', 'CBLOF', 'RobustPCA', 'MCD', 'KNN', 'COPOD', 'LOF', 'Donut', 'AutoEncoder', 'AnomalyTransformer']","['OFA', 'CNN', 'OmniAnomaly', 'PCA', 'ALLM4TS', 'IForest', 'KMeansAD', 'FITS', 'LSTMAD', 'TimesNet', 'RobustPCA', 'USAD', 'TranAD', 'EIF', 'COPOD', 'Donut', 'AnomalyTransformer', 'CBLOF', 'AutoEncoder', 'HBOS', 'MCD', 'LOF', 'KNN', 'OCSVM']"
svdb_853,"['IForest', 'OmniAnomaly', 'PCA', 'TimesNet', 'USAD', 'CNN', 'KMeansAD', 'ALLM4TS', 'OFA', 'OCSVM', 'TranAD', 'LSTMAD', 'FITS', 'MCD', 'RobustPCA', 'EIF', 'LOF', 'HBOS', 'Donut', 'CBLOF', 'KNN', 'COPOD', 'AutoEncoder', 'AnomalyTransformer']","['OFA', 'OmniAnomaly', 'PCA', 'ALLM4TS', 'CNN', 'LSTMAD', 'IForest', 'KMeansAD', 'FITS', 'TimesNet', 'AnomalyTransformer', 'USAD', 'TranAD', 'Donut', 'EIF', 'COPOD', 'CBLOF', 'AutoEncoder', 'HBOS', 'OCSVM', 'MCD', 'KNN', 'LOF', 'RobustPCA']"
svdb_854,"['OmniAnomaly', 'IForest', 'PCA', 'CNN', 'TimesNet', 'USAD', 'OFA', 'ALLM4TS', 'EIF', 'LSTMAD', 'KMeansAD', 'FITS', 'TranAD', 'OCSVM', 'MCD', 'CBLOF', 'HBOS', 'KNN', 'COPOD', 'Donut', 'RobustPCA', 'LOF', 'AutoEncoder', 'AnomalyTransformer']","['IForest', 'OmniAnomaly', 'PCA', 'OFA', 'CNN', 'LSTMAD', 'FITS', 'ALLM4TS', 'TimesNet', 'USAD', 'KMeansAD', 'TranAD', 'Donut', 'EIF', 'COPOD', 'AnomalyTransformer', 'CBLOF', 'LOF', 'KNN', 'OCSVM', 'AutoEncoder', 'HBOS', 'RobustPCA', 'MCD']"
svdb_855,"['OmniAnomaly', 'PCA', 'IForest', 'USAD', 'CNN', 'KMeansAD', 'TimesNet', 'EIF', 'TranAD', 'ALLM4TS', 'MCD', 'HBOS', 'FITS', 'LSTMAD', 'OFA', 'CBLOF', 'RobustPCA', 'OCSVM', 'COPOD', 'KNN', 'LOF', 'Donut', 'AutoEncoder', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'IForest', 'TimesNet', 'ALLM4TS', 'OFA', 'LSTMAD', 'CNN', 'FITS', 'RobustPCA', 'Donut', 'USAD', 'TranAD', 'KMeansAD', 'COPOD', 'EIF', 'AnomalyTransformer', 'MCD', 'AutoEncoder', 'HBOS', 'KNN', 'LOF', 'CBLOF', 'OCSVM']"
